Node_i,Node_j,Distance_KMS
32,22,24.53274737
32,23,30.41748741
32,24,34.39663544
32,25,27.59009277
32,26,7.11247717
32,27,14.13097446
32,28,10.20181572
32,29,22.57916565
32,30,15.54667135
32,31,8.552168922
32,32,0
32,33,3.859173725
32,34,15.43469533
32,35,7.458403105
32,36,9.43398012
32,37,18.09012678
32,38,26.19839075
32,39,10.48975407
32,40,7.440406958
32,41,7.516390689
32,42,18.33607412
32,43,15.44669276
32,44,11.95743983
32,45,19.61380055
32,46,23.30900938
32,47,22.31722173
32,48,27.84603797
32,49,28.97779566
32,50,34.00072021
32,51,37.54196201
32,52,40.85325304
32,53,32.85896466
32,54,38.02585841
32,55,47.66579443
32,56,38.15783014
32,57,43.9705856
32,58,38.44776808
32,59,41.69307323
32,60,41.53310747
32,61,36.86410714
32,62,38.35578776
32,63,43.97258517
32,64,48.48361934
32,65,65.9058891
32,66,63.52839813
32,67,63.75434976
32,68,59.69521883
32,69,64.94009589
32,70,132.1657024
32,71,30.70342619
32,72,33.25288033
32,73,133.8973317
32,74,36.26623516
32,75,44.18853894
32,76,71.78862956
32,77,68.3873578
32,78,77.95530925
32,79,69.14319597
32,80,77.1254869
32,81,11.46354558
32,82,76.05771553
32,83,83.12420254
32,84,114.7334348
32,85,33.24888119
32,86,41.54310535
32,87,52.94866333
32,88,47.5198257
32,89,65.43199056
32,90,5.264872755
33,1,45.90217204
33,2,46.20810653
33,3,42.36492938
33,4,44.51246957
33,5,43.10077185
33,6,42.13697818
33,7,40.30137122
33,8,38.31779589
33,9,36.80811914
33,10,45.09234542
33,11,40.84325519
33,12,38.77969699
33,13,35.15647275
33,14,32.05513678
33,15,37.69592904
33,16,47.49183167
33,17,41.94501929
33,18,31.00336197
33,19,26.45833509
33,20,24.71670798
33,21,16.47847185
33,22,20.67557322
33,23,26.55831368
33,24,30.53946129
33,25,23.73091905
33,26,10.04184997
33,27,10.27180074
33,28,12.93922962
33,29,25.36456927
33,30,26.08441515
33,31,13.993004
33,32,19.16789602
33,33,0
33,34,11.5755216
33,35,10.09183927
33,36,16.69642518
33,37,14.23295263
33,38,22.33921702
33,39,6.630580347
33,40,5.202886027
33,41,13.32314742
33,42,23.7769092
33,43,11.58751903
33,44,9.823896637
33,45,25.05463563
33,46,28.75184403
33,47,27.76005638
33,48,33.28887263
33,49,34.4206303
33,50,39.44355488
33,51,33.6827883
33,52,38.62972911
33,53,29.00179052
33,54,34.16868426
33,55,41.50511348
33,56,34.30065598
33,57,40.11341144
33,58,34.58859435
33,59,37.8338995
33,60,46.95594641
33,61,42.30494223
33,62,43.7986224
33,63,51.50297287
33,64,44.62444561
33,65,71.34872374
33,66,61.03693159
33,67,60.05914094
33,68,55.83604511
33,69,61.08292174
33,70,137.6085371
33,71,36.14626085
33,72,38.69571498
33,73,139.3381667
33,74,41.70707024
33,75,49.63137358
33,76,77.2314642
33,77,73.82819287
33,78,83.39814389
33,79,66.44977264
33,80,65.9058891
33,81,14.04899201
33,82,81.49855061
33,83,75.44984566
33,84,120.1742699
33,85,29.38970746
33,86,46.98394043
33,87,58.38949841
33,88,52.96266033
33,89,70.87282563
33,90,1.407698602
34,1,54.70028831
34,2,55.00822236
34,3,51.16504522
34,4,53.3125854
34,5,51.90088768
34,6,50.93509444
34,7,49.09948748
34,8,47.11791172
34,9,45.60823497
34,10,53.89246125
34,11,49.64137146
34,12,47.57981285
34,13,43.95458902
34,14,40.85325304
34,15,38.39977833
34,16,35.6723623
34,17,29.26173486
34,18,39.80147825
34,19,35.25845092
34,20,33.51482424
34,21,25.27658811
34,22,29.47368948
34,23,35.35842951
34,24,39.33757756
34,25,32.53103489
34,26,13.71106437
34,27,19.07191657
34,28,16.24252236
34,29,28.66586244
34,30,29.73163425
34,31,17.64022311
34,32,22.81511513
34,33,8.800115835
34,34,0
34,35,13.39313244
34,36,20.34364429
34,37,18.34007327
34,38,21.72734803
34,39,9.899880368
34,40,10.20981401
34,41,17.32828989
34,42,27.42412831
34,43,14.85481948
34,44,14.82882505
34,45,28.70185474
34,46,32.39706357
34,47,31.40527592
34,48,36.93409216
34,49,38.06584985
34,50,43.0887744
34,51,52.09084699
34,52,49.93930767
34,53,37.79990677
34,54,42.96680052
34,55,56.7538486
34,56,43.10077185
34,57,57.71364311
34,58,43.38871018
34,59,46.63401534
34,60,50.62116166
34,61,45.95216133
34,62,47.44384196
34,63,53.06063937
34,64,56.65187044
34,65,74.9939433
34,66,72.61645233
34,67,72.84040438
34,68,64.63616097
34,69,69.881038
34,70,141.2537566
34,71,39.79148037
34,72,42.34093453
34,73,142.9853859
34,74,45.35428933
34,75,53.2765931
34,76,80.87668376
34,77,77.475412
34,78,87.04336342
34,79,78.23125014
34,80,86.2135411
34,81,17.35028519
34,82,85.1457697
34,83,92.21225674
34,84,123.821489
34,85,38.1898233
34,86,50.63115952
34,87,62.03671753
34,88,56.60787987
34,89,74.52004476
34,90,10.20781444
35,1,40.71128344
35,2,41.01921749
35,3,38.49375822
35,4,39.32358057
35,5,37.91188281
35,6,40.72528045
35,7,36.42820048
35,8,34.44462518
35,9,32.9349484
35,10,37.95987253
35,11,33.70878273
35,12,31.64722411
35,13,28.0220003
35,14,25.73049093
35,15,26.03242628
35,16,23.30501024
35,17,16.8943828
35,18,34.16668469
35,19,28.48590097
35,20,26.74427387
35,21,18.50403816
35,22,22.7031391
35,23,28.58587957
35,24,32.56702719
35,25,25.75848493
35,26,1.315718296
35,27,12.29936662
35,28,3.873170728
35,29,16.29851038
35,30,13.45511917
35,31,15.5646675
35,32,18.04013748
35,33,10.80368686
35,34,14.15496932
35,35,0
35,36,7.342427936
35,37,19.29586862
35,38,27.83604011
35,39,9.621939877
35,40,10.03185211
35,41,14.52688969
35,42,25.3485727
35,43,14.57887856
35,44,14.65286272
35,45,26.62629913
35,46,30.32150796
35,47,29.32972031
35,48,34.85853654
35,49,35.99029424
35,50,41.01321879
35,51,39.17961138
35,52,47.86375205
35,53,34.49661403
35,54,39.66350778
35,55,47.00193658
35,56,39.79747908
35,57,45.61023454
35,58,40.08541745
35,59,43.3307226
35,60,48.54360648
35,61,43.87660571
35,62,45.36828634
35,63,50.98508375
35,64,50.12126871
35,65,72.91838768
35,66,70.54089672
35,67,65.55596402
35,68,61.3328682
35,69,66.57774526
35,70,139.178201
35,71,37.71592476
35,72,40.26537892
35,73,140.9078307
35,74,43.27673415
35,75,51.20103752
35,76,78.80112814
35,77,75.39785681
35,78,84.9678078
35,79,71.94659574
35,80,71.40271219
35,81,4.98293312
35,82,83.07021409
35,83,80.94666876
35,84,121.7439338
35,85,34.88653057
35,86,48.55360434
35,87,59.95916235
35,88,54.53232425
35,89,72.44248957
35,90,7.274442492
36,1,40.89724361
36,2,41.2051777
36,3,38.67771883
36,4,39.50754117
36,5,38.09584341
36,6,40.90924106
36,7,36.61216109
36,8,34.63058536
36,9,33.12090857
36,10,38.14383316
36,11,33.8947429
36,12,31.83118473
36,13,28.20796048
36,14,25.91445154
36,15,26.21638689
36,16,25.94044597
36,17,17.07834341
36,18,34.3506453
36,19,39.77948293
36,20,38.03785583
36,21,29.79762013
36,22,33.99672106
36,23,38.81368972
36,24,43.86060916
36,25,37.0520669
36,26,6.098694228
36,27,23.59294859
36,28,3.823181431
36,29,17.22431216
36,30,6.268657838
36,31,18.08012892
36,32,23.25502094
36,33,13.32114785
36,34,24.89666945
36,35,7.77233589
36,36,0
36,37,27.55410048
36,38,35.66036486
36,39,16.55645515
36,40,16.96836696
36,41,17.04435069
36,42,27.86403412
36,43,21.51139426
36,44,21.4873994
36,45,29.14376012
36,46,32.83896894
36,47,31.8471813
36,48,37.37599754
36,49,38.50775523
36,50,43.53067978
36,51,47.00393615
36,52,50.38121305
36,53,42.32293838
36,54,47.48783253
36,55,57.19375442
36,56,47.62180386
36,57,53.43455929
36,58,47.9097422
36,59,51.15504735
36,60,51.06106749
36,61,46.39406671
36,62,47.88574734
36,63,53.50254475
36,64,57.94559346
36,65,75.43584868
36,66,73.05835772
36,67,73.28230976
36,68,69.15719299
36,69,74.40207001
36,70,141.695662
36,71,40.23338575
36,72,42.7828399
36,73,143.4252917
36,74,45.79419514
36,75,53.71849852
36,76,81.31858913
36,77,77.91531781
36,78,87.48526881
36,79,78.67315556
36,80,86.65344692
36,81,2.823395492
36,82,85.58767508
36,83,92.65416212
36,84,124.2613948
36,85,42.71085531
36,86,51.07106533
36,87,62.47662334
36,88,57.04978525
36,89,74.95995056
36,90,14.72884645
37,1,56.19196891
37,2,56.499903
37,3,52.65672582
37,4,54.80426604
37,5,53.39256828
37,6,52.42677507
37,7,50.59116808
37,8,48.60959235
37,9,47.09791601
37,10,55.38214231
37,11,51.13305206
37,12,49.07149345
37,13,45.44626965
37,14,42.34493367
37,15,47.9877255
37,16,57.78162857
37,17,52.23681573
37,18,41.29315885
37,19,36.74813198
37,20,35.00650488
37,21,26.76826873
37,22,30.9653701
37,23,36.85011014
37,24,40.82925818
37,25,34.02271552
37,26,30.62544288
37,27,20.56359719
37,28,33.15490131
37,29,45.58024098
37,30,46.64601277
37,31,34.55460162
37,32,39.72949365
37,33,25.71449435
37,34,16.9083798
37,35,31.21731616
37,36,37.25802279
37,37,0
37,38,9.767908624
37,39,19.03992342
37,40,27.12219295
37,41,34.24266843
37,42,44.33850681
37,43,12.23338075
37,44,15.41669918
37,45,28.49989798
37,46,49.31144208
37,47,39.49154459
37,48,34.57259777
37,49,39.98743842
37,50,26.92623491
37,51,21.11147989
37,52,26.05842071
37,53,16.43048212
37,54,21.59737585
37,55,28.93380507
37,56,21.7293476
37,57,27.54210305
37,58,22.01728595
37,59,25.26259111
37,60,34.38463801
37,61,43.95658858
37,62,46.86396611
37,63,38.93166446
37,64,32.0531372
37,65,61.61680744
37,66,48.46562319
37,67,47.48783253
37,68,43.26473673
37,69,48.51161333
37,70,127.8766207
37,71,56.70585889
37,72,55.37614358
37,73,150.7957136
37,74,46.55603203
37,75,55.96001859
37,76,67.49954789
37,77,64.09627657
37,78,73.66622756
37,79,53.87846427
37,80,53.33458069
37,81,34.26466371
37,82,71.76863384
37,83,62.87853729
37,84,110.4423535
37,85,16.81839907
37,86,58.44348686
37,87,40.26137978
37,88,43.230744
37,89,61.14090932
37,90,27.12019338
38,1,59.54125182
38,2,59.84918588
38,3,56.00400917
38,4,58.15154935
38,5,56.73985162
38,6,55.77605795
38,7,53.94045099
38,8,51.95687567
38,9,50.44719891
38,10,58.73142519
38,11,54.48233497
38,12,52.4187768
38,13,48.79555253
38,14,45.69421655
38,15,51.33500881
38,16,61.13091145
38,17,55.58409907
38,18,44.64244176
38,19,40.09741486
38,20,38.35578776
38,21,30.11755163
38,22,34.314653
38,23,40.19939302
38,24,44.17854106
38,25,37.36999883
38,26,22.3692106
38,27,23.91088052
38,28,24.90866688
38,29,37.33400653
38,30,49.99329609
38,31,37.90188496
38,32,43.07677697
38,33,18.76998122
38,34,20.2576627
38,35,22.06127653
38,36,40.60530614
38,37,15.21874156
38,38,0
38,39,12.6352947
38,40,15.94258658
38,41,23.16703978
38,42,37.65993674
38,43,7.704350446
38,44,12.77126558
38,45,18.70199577
38,46,28.9817948
38,47,29.69364239
38,48,24.77469557
38,49,30.18753664
38,50,17.12833271
38,51,11.31357769
38,52,16.26051851
38,53,6.632579919
38,54,17.78819143
38,55,19.13590287
38,56,17.92016317
38,57,20.09769695
38,58,20.69556894
38,59,21.23345377
38,60,22.42119947
38,61,29.89359958
38,62,32.80097707
38,63,35.12248005
38,64,28.24395278
38,65,57.80762299
38,66,44.65643874
38,67,43.67864809
38,68,39.45555229
38,69,44.70242892
38,70,124.0674363
38,71,46.28409026
38,72,45.57824139
38,73,140.9978114
38,74,36.75613025
38,75,40.02942943
38,76,63.69036345
38,77,60.28709212
38,78,69.85704314
38,79,50.06927983
38,80,49.52539628
38,81,26.01842928
38,82,67.95744986
38,83,59.06935284
38,84,106.6331691
38,85,13.00921464
38,86,48.64358509
38,87,36.45219534
38,88,39.42155959
38,89,57.33172488
38,90,20.17767982
39,1,45.03035869
39,2,45.33829275
39,3,41.49311604
39,4,43.64265582
39,5,42.22895849
39,6,41.26516486
39,7,39.42955787
39,8,37.44598256
39,9,35.93630578
39,10,44.2205321
39,11,39.97144184
39,12,37.90988324
39,13,34.28465943
39,14,31.18332344
39,15,36.82411572
39,16,32.09312864
39,17,25.6825012
39,18,30.13154863
39,19,25.58652175
39,20,23.84489465
39,21,15.60665851
39,22,19.80375988
39,23,25.68849992
39,24,29.66764795
39,25,22.85910571
39,26,10.12183285
39,27,9.40198697
39,28,12.6632887
39,29,25.08662878
39,30,27.75405767
39,31,15.66264652
39,32,20.83753854
39,33,6.524603038
39,34,5.714776427
39,35,9.813898777
39,36,18.3660677
39,37,8.988075592
39,38,12.27737133
39,39,0
39,40,3.069342833
39,41,10.66371683
39,42,25.44655172
39,43,5.404842786
39,44,7.164466039
39,45,15.86060414
39,46,30.42148655
39,47,29.4296989
39,48,34.95851513
39,49,36.09027283
39,50,21.88931335
39,51,19.91773548
39,52,24.8646763
39,53,15.23673771
39,54,31.97915304
39,55,27.74006066
39,56,32.11112479
39,57,37.92388025
39,58,32.4010627
39,59,35.64636788
39,60,44.76641521
39,61,43.97458474
39,62,45.46826494
39,63,49.31344165
39,64,42.43491439
39,65,73.01836628
39,66,58.84740037
39,67,57.87160929
39,68,53.64851349
39,69,58.89339051
39,70,139.27618
39,71,37.81590335
39,72,40.36335794
39,73,141.0078093
39,74,43.37671274
39,75,51.29901653
39,76,78.90110674
39,77,75.49783541
39,78,85.0677864
39,79,64.26024145
39,80,63.71635791
39,81,13.77105152
39,82,83.16819311
39,83,73.26231404
39,84,121.8439124
39,85,27.20017626
39,86,48.65358293
39,87,50.64315696
39,88,54.63230284
39,89,72.54246817
39,90,7.930302068
40,1,46.99593785
40,2,47.30387193
40,3,43.45869518
40,4,45.60623539
40,5,44.19453765
40,6,43.230744
40,7,41.39513701
40,8,39.41156172
40,9,37.90188496
40,10,46.18611124
40,11,41.93702099
40,12,39.87346282
40,13,36.25023858
40,14,33.1489026
40,15,38.78969486
40,16,34.00871851
40,17,27.59609149
40,18,32.09712779
40,19,27.55210091
40,20,25.8104738
40,21,17.57223766
40,22,21.76933904
40,23,27.6520795
40,24,31.63322711
40,25,24.82468487
40,26,9.639936024
40,27,11.36556655
40,28,14.57687899
40,29,27.00221864
40,30,26.26637619
40,31,14.17496504
40,32,19.34785749
40,33,4.728987491
40,34,7.680355583
40,35,11.72748906
40,36,16.87838622
40,37,10.95365475
40,38,14.34292908
40,39,2.58744601
40,40,0
40,41,8.790117976
40,42,23.95887024
40,43,7.470400536
40,44,5.290867189
40,45,12.68928314
40,46,28.9318055
40,47,27.94001785
40,48,33.4688341
40,49,34.60059176
40,50,17.71820641
40,51,16.41448555
40,52,46.47404958
40,53,11.73348778
40,54,33.94473221
40,55,24.23881031
40,56,34.07670394
40,57,39.8894594
40,58,34.36664188
40,59,37.60994745
40,60,47.15390403
40,61,42.48690327
40,62,43.97858387
40,63,49.59538128
40,64,44.40049357
40,65,71.52868521
40,66,69.15119425
40,67,59.83518888
40,68,55.61209306
40,69,60.85896969
40,70,137.7884985
40,71,36.32622232
40,72,38.87567645
40,73,139.5181282
40,74,41.88703171
40,75,49.81133505
40,76,77.41142567
40,77,74.00815434
40,78,83.57810536
40,79,66.2258206
40,80,65.68193705
40,81,15.68664138
40,82,81.68051165
40,83,75.22589362
40,84,120.3542313
40,85,29.16575541
40,86,47.1639019
40,87,58.56945988
40,88,53.14262181
40,89,71.0527871
40,90,6.136686094
41,1,61.06492559
41,2,61.37285964
41,3,57.5296825
41,4,59.67722272
41,5,58.26552496
41,6,57.29973175
41,7,55.46412475
41,8,53.48054946
41,9,51.97087268
41,10,60.25509896
41,11,56.00600873
41,12,53.94445013
41,13,50.31922633
41,14,47.21789031
41,15,52.86068218
41,16,38.11183999
41,17,30.03157004
41,18,46.16611553
41,19,41.62108866
41,20,39.87946152
41,21,31.6412254
41,22,35.83832676
41,23,41.72306682
41,24,45.70221484
41,25,38.89567216
41,26,13.92301899
41,27,25.43655386
41,28,17.01235754
41,29,29.39770575
41,30,18.30808011
41,31,6.216668969
41,32,11.38956142
41,33,15.16475312
41,34,15.75462683
41,35,14.26694535
41,36,16.24452194
41,37,19.02792599
41,38,22.41720032
41,39,10.66171725
41,40,8.074271243
41,41,0
41,42,8.490182194
41,43,15.54467178
41,44,12.59330369
41,45,6.146683953
41,46,9.563952292
41,47,12.77526473
41,48,26.19039246
41,49,27.32215014
41,50,12.17539317
41,51,15.68064267
41,52,19.00793027
41,53,16.75841191
41,54,49.3314378
41,55,25.82047166
41,56,49.46340955
41,57,26.78226573
41,58,27.38013773
41,59,27.91802256
41,60,19.98572092
41,61,35.20846163
41,62,36.70014225
41,63,42.31693964
41,64,45.90617118
41,65,64.25024358
41,66,61.87275261
41,67,62.09670469
41,68,66.38378678
41,69,71.6726544
41,70,130.5100569
41,71,20.85753426
41,72,23.71892162
41,73,132.2396866
41,74,34.60859007
41,75,42.53289341
41,76,70.13298404
41,77,66.72971271
41,78,76.29966373
41,79,67.48755045
41,80,75.46784182
41,81,18.27408739
41,82,74.40207001
41,83,81.46855702
41,84,113.0757897
41,85,44.55446058
41,86,39.88546025
41,87,51.29101824
41,88,45.86418018
41,89,63.77434546
41,90,16.57045215
42,1,63.41442253
42,2,63.72235661
42,3,59.8771799
42,4,62.02472009
42,5,60.61302233
42,6,59.64922869
42,7,57.8136217
42,8,55.8300464
42,9,54.32036965
42,10,62.60459593
42,11,58.35550569
42,12,56.2919475
42,13,52.66872327
42,14,49.56738729
42,15,55.20817955
42,16,41.46312248
42,17,36.96008659
42,18,48.51561247
42,19,43.9705856
42,20,42.22895849
42,21,33.99072236
42,22,38.18782373
42,23,44.07256376
42,24,48.0517118
42,25,41.24316957
42,26,20.85153554
42,27,27.78605082
42,28,23.9408741
42,29,32.74898822
42,30,21.65936258
42,31,8.61415565
42,32,13.73905837
42,33,17.51225051
42,34,29.08977168
42,35,23.73491819
42,36,23.17303849
42,37,31.74520314
42,38,39.8534671
42,39,24.14483043
42,40,22.71513653
42,41,6.406628297
42,42,0
42,43,29.09976954
42,44,27.33614714
42,45,7.882312343
42,46,3.915161737
42,47,7.126474173
42,48,13.10519409
42,49,14.23695177
42,50,19.2618759
42,51,28.26194892
42,52,26.11240915
42,53,30.89138594
42,54,51.68093477
42,55,32.92495056
42,56,36.26823473
42,57,33.88474506
42,58,34.48261705
42,59,35.02250146
42,60,26.79226359
42,61,22.12326326
42,62,23.61494388
42,63,29.23174128
42,64,32.82297239
42,65,51.16704479
42,66,48.78955382
42,67,49.01350587
42,68,53.29858842
42,69,58.58745603
42,70,117.4248586
42,71,15.39270432
42,72,18.51203645
42,73,119.1564878
42,74,21.52539127
42,75,29.44769505
42,76,57.04978525
42,77,53.64651392
42,78,63.21446534
42,79,54.40235209
42,80,62.38464302
42,81,25.20460352
42,82,61.31687165
42,83,68.38335866
42,84,99.99259091
42,85,46.90195798
42,86,26.80226145
42,87,38.20781945
42,88,32.78098137
42,89,50.69114668
42,90,18.91994911
43,1,48.15368997
43,2,48.46162405
43,3,44.61844689
43,4,46.76598709
43,5,45.35428933
43,6,44.38849612
43,7,42.55288913
43,8,40.56931383
43,9,39.05963705
43,10,47.34386337
43,11,43.09477311
43,12,41.03321451
43,13,37.4079907
43,14,34.30665472
43,15,39.94944655
43,16,36.97608316
43,17,30.56545573
43,18,33.2548799
43,19,28.70985302
43,20,26.96822592
43,21,18.72998978
43,22,22.92709115
43,23,28.81183119
43,24,32.79097923
43,25,25.98443655
43,26,15.00478737
43,27,12.52531824
43,28,17.54424366
43,29,29.96958331
43,30,32.63701219
43,31,20.54560105
43,32,25.72049307
43,33,11.40555799
43,34,8.838107701
43,35,14.6968533
43,36,23.24902223
43,37,8.89009657
43,38,7.212455764
43,39,5.27087147
43,40,8.580162928
43,41,15.86460328
43,42,30.32950625
43,43,0
43,44,3.181318858
43,45,12.32136191
43,46,17.76619614
43,47,34.31065386
43,48,28.31393779
43,49,40.97122778
43,50,20.66757493
43,51,14.85281991
43,52,19.79976074
43,53,10.17182214
43,54,20.96351157
43,55,22.67714467
43,56,21.09748288
43,57,23.63693917
43,58,21.38542124
43,59,24.63072639
43,60,25.96244126
43,61,33.4328418
43,62,50.34921989
43,63,38.29979974
43,64,31.42127249
43,65,60.98494271
43,66,47.83375846
43,67,46.85596781
43,68,42.63287201
43,69,47.87774903
43,70,127.2427565
43,71,42.6968583
43,72,45.24631246
43,73,145.8907638
43,74,48.25966729
43,75,43.56867165
43,76,66.86768317
43,77,63.46441184
43,78,73.03436284
43,79,53.24659954
43,80,52.70271599
43,81,18.65400605
43,82,71.13476958
43,83,62.24667256
43,84,109.8104888
43,85,16.18653435
43,86,53.53653745
43,87,39.62951505
43,88,42.59887928
43,89,60.5090446
43,90,12.81325659
44,1,51.33700838
44,2,51.6429429
44,3,47.79976576
44,4,49.94730594
44,5,48.53560819
44,6,47.57181455
44,7,45.73620757
44,8,43.75263226
44,9,42.24295551
44,10,50.52718179
44,11,46.27809153
44,12,44.21453336
44,13,40.59130912
44,14,37.48997314
44,15,43.13076541
44,16,38.97565504
44,17,32.56302805
44,18,36.43819832
44,19,31.89317145
44,20,30.15154435
44,21,21.91330821
44,22,26.11040958
44,23,31.99315005
44,24,35.97429765
44,25,29.16575541
44,26,14.60687257
44,27,15.7066371
44,28,19.54381554
44,29,31.96715561
44,30,27.16218439
44,31,19.14190159
44,32,24.31479404
44,33,9.695924036
44,34,12.02142613
44,35,14.77083746
44,36,21.04949316
44,37,12.073415
44,38,10.39577419
44,39,8.452190328
44,40,5.712776855
44,41,12.89923818
44,42,23.35100039
44,43,3.181318858
44,44,0
44,45,9.138043482
44,46,14.58487728
44,47,17.79618971
44,48,24.89666945
44,49,25.48454359
44,50,14.9248045
44,51,11.43555157
44,52,16.3824924
44,53,6.754553804
44,54,24.14683
44,55,19.25787676
44,56,24.27880174
44,57,20.21767126
44,58,20.81754282
44,59,21.35542766
44,60,22.54317335
44,61,30.01557346
44,62,32.92295099
44,63,41.48111863
44,64,34.60259136
44,65,64.16626157
44,66,51.01507731
44,67,50.03728666
44,68,45.81419086
44,69,51.06106749
44,70,130.4260749
44,71,32.03714063
44,72,29.04178196
44,73,144.4850648
44,74,36.87810414
44,75,40.15140331
44,76,70.04900202
44,77,66.64773026
44,78,76.21568171
44,79,56.4279184
44,80,55.88403485
44,81,20.65357793
44,82,74.318088
44,83,65.42999099
44,84,112.9938073
44,85,19.36785321
44,86,52.13083843
44,87,42.81083391
44,88,45.78019816
44,89,63.69236303
44,90,11.10162307
45,1,69.53911121
45,2,69.8450457
45,3,66.00186856
45,4,68.14940874
45,5,66.73771101
45,6,65.77391734
45,7,63.93831038
45,8,61.95473506
45,9,60.4450583
45,10,68.72928458
45,11,64.48019436
45,12,62.41663617
45,13,58.79341192
45,14,55.69207594
45,15,61.3328682
45,16,47.58781113
45,17,43.08477526
45,18,54.64030115
45,19,50.09527425
45,20,48.35364715
45,21,40.11541101
45,22,44.31251239
45,23,50.19525284
45,24,54.17640046
45,25,47.36785822
45,26,26.97622421
45,27,33.90873991
45,28,30.06556276
45,29,38.87367688
45,30,27.78205167
45,31,14.73684474
45,32,19.86374704
45,33,23.63693917
45,34,21.61937114
45,35,29.85960685
45,36,29.29772716
45,37,21.91930693
45,38,28.21995791
45,39,16.52646157
45,40,13.93901556
45,41,6.46261631
45,42,14.21295691
45,43,13.02721079
45,44,9.845891927
45,45,0
45,46,5.446833796
45,47,8.658146232
45,48,15.21474242
45,49,16.3465001
45,50,6.960509707
45,51,20.1576841
45,52,18.00814433
45,53,13.28315599
45,54,29.46569119
45,55,24.82068572
45,56,28.1639699
45,57,25.78048022
45,58,26.37835221
45,59,26.91623705
45,60,14.77083746
45,61,20.16968153
45,62,25.72449221
45,63,31.33929004
45,64,34.93052114
45,65,53.27459354
45,66,50.89710257
45,67,51.12105465
45,68,55.40613717
45,69,60.69700437
45,70,119.5324073
45,71,22.66714681
45,72,19.90373847
45,73,122.8436983
45,74,25.21260181
45,75,30.46947628
45,76,59.15733403
45,77,55.75406266
45,78,65.32401369
45,79,56.50990084
45,80,64.49219177
45,81,31.32729261
45,82,63.4244204
45,83,70.49090741
45,84,102.1001397
45,85,35.0684916
45,86,30.489472
45,87,40.3153682
45,88,34.88853013
45,89,52.79869545
45,90,25.04463777
46,1,67.60352563
46,2,67.91145968
46,3,64.06828254
46,4,66.21582276
46,5,64.804125
46,6,63.83833179
46,7,62.0027248
46,8,60.0191495
46,9,58.50947272
46,10,66.79369901
46,11,62.54460878
46,12,60.48305017
46,13,56.85782637
46,14,53.75649036
46,15,59.39928222
46,16,45.65222554
46,17,41.15118925
46,18,52.70471557
46,19,48.1596887
46,20,46.41806156
46,21,38.17982544
46,22,42.3769268
46,23,48.26166686
46,24,52.2408149
46,25,45.43427221
46,26,25.0426382
46,27,31.9751539
46,28,28.12997718
46,29,36.93809129
46,30,25.84846567
46,31,12.80325873
46,32,17.92816146
46,33,21.70135359
46,34,33.27887476
46,35,27.92402128
46,36,27.36414115
46,37,35.93430622
46,38,28.96979737
46,39,28.33393351
46,40,16.85439136
46,41,9.377992108
46,42,9.084055042
46,43,17.57023809
46,44,14.38691966
46,45,5.594802115
46,46,0
46,47,3.527244793
46,48,10.08384098
46,49,11.21559866
46,50,11.90545096
46,51,20.90752356
46,52,18.75798379
46,53,23.534961
46,54,30.21553065
46,55,25.57052518
46,56,28.91180978
46,57,26.53031968
46,58,27.12819167
46,59,27.6660765
46,60,19.96772477
46,61,15.29872444
46,62,18.20810152
46,63,26.21038818
46,64,29.80161927
46,65,48.14369212
46,66,45.76620115
46,67,45.99015319
46,68,50.2772353
46,69,55.56610292
46,70,114.4035054
46,71,17.76819571
46,72,14.77283703
46,73,117.7127969
46,74,20.08170037
46,75,25.33857484
46,76,54.02643257
46,77,50.62516081
46,78,60.19311223
46,79,51.38099899
46,80,59.36328992
46,81,29.39370661
46,82,58.29551852
46,83,65.36200555
46,84,96.97123781
46,85,35.81833104
46,86,25.35857056
46,87,35.18646635
46,88,29.75762869
46,89,47.66979357
46,90,23.10905219
47,1,68.95323663
47,2,69.26117072
47,3,65.415994
47,4,67.56353419
47,5,66.15183643
47,6,65.18804279
47,7,63.3524358
47,8,61.3688605
47,9,59.85918375
47,10,68.14341003
47,11,63.89431978
47,12,61.83076161
47,13,58.20753737
47,14,55.10620139
47,15,60.74699365
47,16,47.00193658
47,17,42.49890068
47,18,54.05442657
47,19,49.5093997
47,20,47.7677726
47,21,39.52953646
47,22,43.72663783
47,23,49.61137786
47,24,53.5905259
47,25,46.78198367
47,26,26.39034965
47,27,33.32286536
47,28,29.4796882
47,29,38.28780233
47,30,27.19617711
47,31,14.15097018
47,32,19.27787248
47,33,23.05106461
47,34,34.62658622
47,35,29.27373229
47,36,28.7118526
47,37,37.28401725
47,38,45.39028163
47,39,29.68364453
47,40,28.25395064
47,41,14.35092737
47,42,5.538814102
47,43,34.63858363
47,44,18.79197651
47,45,9.999858962
47,46,4.676998623
47,47,0
47,48,10.64172153
47,49,11.77347922
47,50,16.79840335
47,51,25.79847637
47,52,23.6489366
47,53,28.42791339
47,54,35.10648347
47,55,30.46147799
47,56,33.80476218
47,57,31.42127249
47,58,32.01914448
47,59,32.55902888
47,60,24.32879104
47,61,19.6597907
47,62,21.15147133
47,63,26.76826873
47,64,30.35949982
47,65,48.70357224
47,66,46.32608128
47,67,46.55003332
47,68,50.83511584
47,69,56.12398348
47,70,114.961386
47,71,19.22588361
47,72,14.93080321
47,73,116.6930152
47,74,19.06191871
47,75,26.98422249
47,76,54.5863127
47,77,51.18304137
